game_id,game_day,game_status,home_team,away_team,home_score,away_score,home_record,away_record,home_rank,away_rank,home_point_spread,is_neutral,season,date,game_url
401487090,2023-01-19,Final,Middle Tennessee,Charlotte,62,58,,,,,,0,2022-23,,
401484902,2023-01-19,Final,Maryland,Michigan,64,58,,,,,,0,2022-23,,
401490345,2023-01-19,Final,Arizona,USC,81,66,,,,,,0,2022-23,,
401470418,2023-01-19,Final,Portland,San Diego,88,83,,,,,,0,2022-23,,
401492706,2023-01-19,Final,Memphis,Wichita State,88,78,,,,,,0,2022-23,,
401469779,2023-01-19,Final,Cal Poly,UC San Diego,64,71,,,,,,0,2022-23,,
401488273,2023-01-19,Final,Vermont,Maine,66,45,,,,,,0,2022-23,,
401470307,2023-01-19,Final,Old Dominion,Georgia State,70,58,,,,,,0,2022-23,,
401469901,2023-01-19,Final,Hofstra,UNC Wilmington,70,46,,,,,,0,2022-23,,
401490347,2023-01-19,Final,Colorado,Washington,72,75,,,,,,0,2022-23,,
401470019,2023-01-19,Final,Wright State,Purdue Fort Wayne,80,88,,,,,,0,2022-23,,
401484903,2023-01-19,Final,Michigan State,Rutgers,70,57,,,,,,0,2022-23,,
401470306,2023-01-19,Final,Coastal Carolina,Appalachian St,93,84,,,,,,0,2022-23,,
401469778,2023-01-19,Final,UC Irvine,Hawai'i,76,68,,,,,,0,2022-23,,
401485398,2023-01-19,Final,Lamar,Texas A&M-Corpus Christi,68,66,,,,,,0,2022-23,,
401479751,2023-01-19,Final,UNC Greensboro,Citadel,70,60,,,,,,0,2022-23,,
401469563,2023-01-19,Final,Austin Peay,Bellarmine,45,56,,,,,,0,2022-23,,
401484904,2023-01-19,Final,Minnesota,Purdue,39,61,,,,,,0,2022-23,,
401470018,2023-01-19,Final,Northern Kentucky,Cleveland State,57,56,,,,,,0,2022-23,,
401470419,2023-01-19,Final,Gonzaga,Loyola Marymount,67,68,,,,,,0,2022-23,,
401490349,2023-01-19,Final,Utah,Washington State,77,63,,,,,,0,2022-23,,
401470021,2023-01-19,Final,Milwaukee,Robert Morris,77,69,,,,,,0,2022-23,,
401469679,2023-01-19,Final,Weber State,Portland State,84,68,,,,,,0,2022-23,,
401481089,2023-01-19,Final,Southern Utah,New Mexico State,111,76,,,,,,0,2022-23,,
401488270,2023-01-19,Final,Albany,Binghamton,54,65,,,,,,0,2022-23,,
401470116,2023-01-19,Final,Tennessee State,Eastern Illinois,78,74,,,,,,0,2022-23,,
401484901,2023-01-19,Final,Illinois,Indiana,65,80,,,,,,0,2022-23,,
401469776,2023-01-19,Final,UC Davis,UC Riverside,72,74,,,,,,0,2022-23,,
401469676,2023-01-19,Final,Northern Colorado,Eastern Washington,75,83,,,,,,0,2022-23,,
401481090,2023-01-19,Final,UT Arlington,UT Rio Grande Valley,85,73,,,,,,0,2022-23,,
401470312,2023-01-19,Final,Southern Miss,South Alabama,76,72,,,,,,0,2022-23,,
401469973,2023-01-19,Final,Stony Brook,Northeastern,66,79,,,,,,0,2022-23,,
401470213,2023-01-19,Final,North Dakota State,Oral Roberts,69,92,,,,,,0,2022-23,,
401487120,2023-01-19,Final,North Texas,Rice,60,72,,,,,,0,2022-23,,
401490348,2023-01-19,Final,Stanford,Oregon State,67,46,,,,,,0,2022-23,,
401469899,2023-01-19,Final,Delaware,William & Mary,80,53,,,,,,0,2022-23,,
401470210,2023-01-19,Final,South Dakota,Denver,60,75,,,,,,0,2022-23,,
401481088,2023-01-19,Final,Seattle,Tarleton,67,47,,,,,,0,2022-23,,
401469677,2023-01-19,Final,Northern Arizona,Idaho,83,88,,,,,,0,2022-23,,
401469565,2023-01-19,Final,Lipscomb,Eastern Kentucky,75,62,,,,,,0,2022-23,,
401469568,2023-01-19,Final,North Florida,Queens University,95,90,,,,,,0,2022-23,,
401469566,2023-01-19,Final,Jacksonville,Liberty,52,66,,,,,,0,2022-23,,
401469569,2023-01-19,Final,Stetson,Kennesaw State,81,82,,,,,,0,2022-23,,
401469678,2023-01-19,Final,Idaho State,Sacramento State,65,61,,,,,,0,2022-23,,
401486996,2023-01-20,Final,Manhattan,Iona,76,84,,,,,,0,2022-23,,
401473536,2023-01-20,Final,Kent State,Ball State,86,65,,,,,,0,2022-23,,
401473458,2023-01-20,Final,Long Island,Stonehill,66,73,,,,,,0,2022-23,,
401473456,2023-01-20,Final,Fairleigh Dickinson,Sacred Heart,85,92,,,,,,0,2022-23,,
401482824,2023-01-20,Final,New Mexico,Boise State,81,79,,,,,,0,2022-23,,
401473537,2023-01-20,Final,Buffalo,Toledo,77,86,,,,,,0,2022-23,,
401484436,2023-01-20,Final,Richmond,Virginia Commonwealth,62,74,,,,,,0,2022-23,,
401486998,2023-01-20,Final,Rider,Niagara,65,62,,,,,,0,2022-23,,
401486995,2023-01-20,Final,Fairfield,Canisius,67,58,,,,,,0,2022-23,,
401485229,2023-01-21,Final,Seton Hall,Marquette,53,74,,,,,,0,2022-23,,
401470315,2023-01-21,Final,Georgia Southern,Georgia State,58,52,,,,,,0,2022-23,,
401490176,2023-01-21,Final,Illinois State,Valparaiso,51,71,,,,,,0,2022-23,,
401485405,2023-01-21,Final,New Orleans,Northwestern State,65,88,,,,,,0,2022-23,,
401473539,2023-01-21,Final,Ohio,Central Michigan,96,68,,,,,,0,2022-23,,
401470024,2023-01-21,Final,Wright State,Cleveland State,77,85,,,,,,0,2022-23,,
401480402,2023-01-21,Final,Radford,High Point,95,80,,,,,,0,2022-23,,
401490177,2023-01-21,Final,Murray State,Indiana State,82,73,,,,,,0,2022-23,,
401496946,2023-01-21,Final,Lehigh,Lafayette,61,49,,,,,,0,2022-23,,
401469682,2023-01-21,Final,Idaho State,Portland State,65,72,,,,,,0,2022-23,,
401480401,2023-01-21,Final,Winthrop,Gardner-Webb,61,63,,,,,,0,2022-23,,
401473538,2023-01-21,Final,Western Michigan,Akron,55,63,,,,,,0,2022-23,,
401470425,2023-01-21,Final,Saint Mary's,Santa Clara,77,58,,,,,,0,2022-23,,
401484439,2023-01-21,Final,Duquesne,Fordham,58,65,,,,,,0,2022-23,,
401492213,2023-01-21,Final,Jackson State,Bethune-Cookman,70,66,,,,,,0,2022-23,,
401484440,2023-01-21,Final,Rhode Island,George Mason,72,79,,,,,,0,2022-23,,
401485230,2023-01-21,Final,Xavier,Georgetown,95,82,,,,,,0,2022-23,,
401490351,2023-01-21,Final,Arizona State,USC,69,77,,,,,,0,2022-23,,
401484569,2023-01-21,Final,Georgia,Vanderbilt,82,85,,,,,,0,2022-23,,
401492708,2023-01-21,Final,Tulsa,Tulane,81,79,,,,,,0,2022-23,,
401479752,2023-01-21,Final,VMI,Citadel,52,60,,,,,,0,2022-23,,
401493842,2023-01-21,Final,Arkansas-Pine Bluff,Southern,62,55,,,,,,0,2022-23,,
401469572,2023-01-21,Final,North Florida,Liberty,62,73,,,,,,0,2022-23,,
401470318,2023-01-21,Final,Texas State,Louisiana,51,60,,,,,,0,2022-23,,
401490175,2023-01-21,Final,Evansville,Drake,61,97,,,,,,0,2022-23,,
401488448,2023-01-21,Final,Clemson,Virginia Tech,51,50,,,,,,0,2022-23,,
401470423,2023-01-21,Final,Pacific,Gonzaga,90,99,,,,,,0,2022-23,,
401493408,2023-01-21,Final,Oklahoma,Baylor,60,62,,,,,,0,2022-23,,
401480403,2023-01-21,Final,Presbyterian,Longwood,56,58,,,,,,0,2022-23,,
401490179,2023-01-21,Final,UIC,Northern Iowa,72,78,,,,,,0,2022-23,,
401484574,2023-01-21,Final,South Carolina,Auburn,66,81,,,,,,0,2022-23,,
401494474,2023-01-21,Final,Alabama A&M,Texas Southern,59,70,,,,,,0,2022-23,,
401488444,2023-01-21,Final,Duke,Miami (FL),68,66,,,,,,0,2022-23,,
401470314,2023-01-21,Final,Coastal Carolina,South Alabama,85,81,,,,,,0,2022-23,,
401484442,2023-01-21,Final,Loyola Chicago,St. Bonaventure,67,55,,,,,,0,2022-23,,
401469782,2023-01-21,Final,UC Riverside,Hawai'i,63,67,,,,,,0,2022-23,,
401482826,2023-01-21,Final,Air Force,San Diego State,60,70,,,,,,0,2022-23,,
401469902,2023-01-21,Final,Drexel,Delaware,77,74,,,,,,0,2022-23,,
401493406,2023-01-21,Final,Kansas State,Texas Tech,68,58,,,,,,0,2022-23,,
401469570,2023-01-21,Final,Austin Peay,Eastern Kentucky,59,74,,,,,,0,2022-23,,
401469576,2023-01-21,Final,Stetson,Jacksonville State,87,81,,,,,,0,2022-23,,
401490350,2023-01-21,Final,Arizona,UCLA,58,52,,,,,,0,2022-23,,
401490174,2023-01-21,Final,Bradley,Belmont,76,78,,,,,,0,2022-23,,
401491272,2023-01-21,Final,Bucknell,Holy Cross,73,80,,,,,,0,2022-23,,
401469575,2023-01-21,Final,Jacksonville,Queens University,77,70,,,,,,0,2022-23,,
401493409,2023-01-21,Final,West Virginia,Texas,61,69,,,,,,0,2022-23,,
401487144,2023-01-21,Final,UAB,North Texas,52,63,,,,,,0,2022-23,,
401487343,2023-01-21,Final,Brown,Columbia,97,85,,,,,,0,2022-23,,
401484573,2023-01-21,Final,Missouri,Alabama,64,85,,,,,,0,2022-23,,
401481092,2023-01-21,Final,Seattle,Southern Utah,81,60,,,,,,0,2022-23,,
401487311,2023-01-21,Final,UTSA,Florida International,72,77,,,,,,0,2022-23,,
401487381,2023-01-21,Final,Princeton,Dartmouth,93,90,,,,,,0,2022-23,,
401469683,2023-01-21,Final,Montana,Montana State,64,67,,,,,,0,2022-23,,
401480400,2023-01-21,Final,Charleston Southern,Campbell,76,78,,,,,,0,2022-23,,
401482827,2023-01-21,Final,Utah State,San Jose State,75,74,,,,,,0,2022-23,,
401489762,2023-01-21,Final,Louisiana Tech,Middle Tennessee,51,68,,,,,,0,2022-23,,
401490178,2023-01-21,Final,Missouri State,Southern Illinois,57,61,,,,,,0,2022-23,,
401487463,2023-01-21,Final,Yale,Penn,70,63,,,,,,0,2022-23,,
401473534,2023-01-21,Final,Eastern Michigan,Northern Illinois,67,88,,,,,,0,2022-23,,
401470424,2023-01-21,Final,Portland,Pepperdine,91,76,,,,,,0,2022-23,,
401469681,2023-01-21,Final,Northern Colorado,Idaho,73,67,,,,,,0,2022-23,,
401469574,2023-01-21,Final,Lipscomb,Bellarmine,69,49,,,,,,0,2022-23,,
401469907,2023-01-21,Final,Stony Brook,UNC Wilmington,51,62,,,,,,0,2022-23,,
401487442,2023-01-21,Final,Harvard,Cornell,95,89,,,,,,0,2022-23,,
401490535,2023-01-21,Final,Colgate,American,62,61,,,,,,0,2022-23,,
401470317,2023-01-21,Final,Arkansas State,Marshall,78,87,,,,,,0,2022-23,,
401496893,2023-01-21,Final,Howard,Morgan State,88,56,,,,,,0,2022-23,,
401470316,2023-01-21,Final,Southern Miss,James Madison,83,70,,,,,,0,2022-23,,
401487091,2023-01-21,Final,Western Kentucky,Charlotte,71,75,,,,,,0,2022-23,,
401469903,2023-01-21,Final,Elon,Towson,62,66,,,,,,0,2022-23,,
401469680,2023-01-21,Final,Northern Arizona,Eastern Washington,76,79,,,,,,0,2022-23,,
401484570,2023-01-21,Final,Kentucky,Texas A&M,76,67,,,,,,0,2022-23,,
401490352,2023-01-21,Final,Stanford,Oregon,71,64,,,,,,0,2022-23,,
401469573,2023-01-21,Final,Florida Gulf Coast,Kennesaw State,63,65,,,,,,0,2022-23,,
401484437,2023-01-21,Final,George Washington,Dayton,76,69,,,,,,0,2022-23,,
401469571,2023-01-21,Final,North Alabama,Central Arkansas,82,66,,,,,,0,2022-23,,
401470214,2023-01-21,Final,South Dakota State,Denver,76,61,,,,,,0,2022-23,,
401484905,2023-01-21,Final,Ohio State,Iowa,93,77,,,,,,0,2022-23,,
401490353,2023-01-21,Final,Utah,Washington,86,61,,,,,,0,2022-23,,
401470121,2023-01-21,Final,UT Martin,Eastern Illinois,91,78,,,,,,0,2022-23,,
401470023,2023-01-21,Final,Northern Kentucky,Purdue Fort Wayne,74,54,,,,,,0,2022-23,,
401482828,2023-01-21,Final,Fresno State,UNLV,76,63,,,,,,0,2022-23,,
401469785,2023-01-21,Final,UC Davis,Cal Poly,65,63,,,,,,0,2022-23,,
401481097,2023-01-21,Final,Sam Houston State,UT Rio Grande Valley,83,64,,,,,,0,2022-23,,
401479753,2023-01-21,Final,Chattanooga,East Tennessee State,62,78,,,,,,0,2022-23,,
401488131,2023-01-21,Final,Army,Navy,71,77,,,,,,0,2022-23,,
401481094,2023-01-21,Final,Utah Tech,New Mexico State,89,76,,,,,,0,2022-23,,
401484438,2023-01-21,Final,Saint Louis,La Salle,84,71,,,,,,0,2022-23,,
401493407,2023-01-21,Final,Oklahoma State,Iowa State,61,59,,,,,,0,2022-23,,
401493405,2023-01-21,Final,Kansas,Texas Christian,60,83,,,,,,0,2022-23,,
401479754,2023-01-21,Final,UNC Greensboro,Mercer,59,48,,,,,,0,2022-23,,
401492234,2023-01-21,Final,Mississippi Valley State,Grambling State,61,65,,,,,,0,2022-23,,
401470313,2023-01-21,Final,Old Dominion,Appalachian St,58,72,,,,,,0,2022-23,,
401485403,2023-01-21,Final,Lamar,Incarnate Word,64,70,,,,,,0,2022-23,,
401488443,2023-01-21,Final,Pittsburgh,Florida State,64,71,,,,,,0,2022-23,,
401492184,2023-01-21,Final,Alcorn State,Florida A&M,57,47,,,,,,0,2022-23,,
401485485,2023-01-21,Final,Coppin State,Norfolk State,65,96,,,,,,0,2022-23,,
401479756,2023-01-21,Final,Samford,Western Carolina,74,65,,,,,,0,2022-23,,
401488442,2023-01-21,Final,Notre Dame,Boston College,72,84,,,,,,0,2022-23,,
401484906,2023-01-21,Final,Penn State,Nebraska,76,65,,,,,,0,2022-23,,
401470026,2023-01-21,Final,Milwaukee,Youngstown State,88,75,,,,,,0,2022-23,,
401485231,2023-01-21,Final,Providence,DePaul,75,64,,,,,,0,2022-23,,
401492150,2023-01-21,Final,Alabama State,Prairie View A&M,56,55,,,,,,0,2022-23,,
401481096,2023-01-21,Final,Abilene Christian,UT Arlington,84,68,,,,,,0,2022-23,,
401484572,2023-01-21,Final,Mississippi State,Florida,59,61,,,,,,0,2022-23,,
401492707,2023-01-21,Final,South Florida,UCF,85,72,,,,,,0,2022-23,,
401482825,2023-01-21,Final,Wyoming,Colorado State,58,57,,,,,,0,2022-23,,
401469784,2023-01-21,Final,UC San Diego,Long Beach State,110,112,,,,,,0,2022-23,,
401479755,2023-01-22,Final,Wofford,Furman,82,96,,,,,,0,2022-23,,
401492711,2023-01-22,Final,Southern Methodist,Wichita State,69,71,,,,,,0,2022-23,,
401487001,2023-01-22,Final,Quinnipiac,Canisius,87,82,,,,,,0,2022-23,,
401487004,2023-01-22,Final,Siena,Fairfield,52,62,,,,,,0,2022-23,,
401490354,2023-01-22,Final,California,Oregon State,48,68,,,,,,0,2022-23,,
401488274,2023-01-22,Final,Maine,Binghamton,78,57,,,,,,0,2022-23,,
401492709,2023-01-22,Final,Cincinnati,Memphis,68,75,,,,,,0,2022-23,,
401484910,2023-01-22,Final,Michigan,Minnesota,60,56,,,,,,0,2022-23,,
401484909,2023-01-22,Final,Purdue,Maryland,58,55,,,,,,0,2022-23,,
401487000,2023-01-22,Final,Mount St. Mary's,Marist,59,55,,,,,,0,2022-23,,
401487002,2023-01-22,Final,Rider,Manhattan,67,65,,,,,,0,2022-23,,
401490355,2023-01-22,Final,Colorado,Washington State,58,55,,,,,,0,2022-23,,
401473463,2023-01-22,Final,Fairleigh Dickinson,Stonehill,59,70,,,,,,0,2022-23,,
401473460,2023-01-22,Final,Wagner,Sacred Heart,68,58,,,,,,0,2022-23,,
401484908,2023-01-22,Final,Indiana,Michigan State,82,69,,,,,,0,2022-23,,
401485232,2023-01-22,Final,Connecticut,Butler,86,56,,,,,,0,2022-23,,
401492710,2023-01-22,Final,Houston,Temple,55,56,,,,,,0,2022-23,,
401485486,2023-01-23,Final,Morgan State,Norfolk State,77,71,,,,,,0,2022-23,,
401493410,2023-01-23,Final,Baylor,Kansas,75,69,,,,,,0,2022-23,,
401490455,2023-01-23,Final,Howard,Coppin State,90,76,,,,,,0,2022-23,,
401470028,2023-01-23,Final,Detroit Mercy,Oakland,67,76,,,,,,0,2022-23,,
401523790,2023-01-23,Final,Northwestern,Wisconsin,66,63,,,,,,0,2022-23,,
401497894,2023-01-23,Final,Jackson State,Florida A&M,59,58,,,,,,0,2022-23,,
401490474,2023-01-23,Final,South Carolina State,Delaware State,85,88,,,,,,0,2022-23,,
401488449,2023-01-23,Final,Virginia Tech,Duke,78,75,,,,,,0,2022-23,,
401492235,2023-01-23,Final,Arkansas-Pine Bluff,Grambling State,70,77,,,,,,0,2022-23,,
401494475,2023-01-23,Final,Alabama A&M,Prairie View A&M,67,59,,,,,,0,2022-23,,
401493626,2023-01-23,Final,Coastal Carolina,Chicago State,70,74,,,,,,0,2022-23,,
401482831,2023-01-23,Final,Nevada,New Mexico,97,94,,,,,,0,2022-23,,
401492185,2023-01-23,Final,Alcorn State,Bethune-Cookman,76,68,,,,,,0,2022-23,,
401492151,2023-01-23,Final,Alabama State,Texas Southern,65,71,,,,,,0,2022-23,,
401485233,2023-01-24,Final,Georgetown,DePaul,81,76,,,,,,0,2022-23,,
401484576,2023-01-24,Final,Vanderbilt,Kentucky,53,69,,,,,,0,2022-23,,
401492712,2023-01-24,Final,East Carolina,Tulsa,76,66,,,,,,0,2022-23,,
401488450,2023-01-24,Final,Florida State,Miami (FL),63,86,,,,,,0,2022-23,,
401482830,2023-01-24,Final,Boise State,Fresno State,63,53,,,,,,0,2022-23,,
401484911,2023-01-24,Final,Illinois,Ohio State,69,60,,,,,,0,2022-23,,
401490180,2023-01-24,Final,Southern Illinois,Murray State,68,64,,,,,,0,2022-23,,
401482833,2023-01-24,Final,UNLV,Wyoming,86,72,,,,,,0,2022-23,,
401493411,2023-01-24,Final,Texas Christian,Oklahoma,79,52,,,,,,0,2022-23,,
401493412,2023-01-24,Final,Iowa State,Kansas State,80,76,,,,,,0,2022-23,,
401490182,2023-01-24,Final,Missouri State,UIC,63,59,,,,,,0,2022-23,,
401488452,2023-01-24,Final,Syracuse,North Carolina,68,72,,,,,,0,2022-23,,
401492525,2023-01-24,Final,Northern Illinois,Kent State,86,76,,,,,,0,2022-23,,
401473540,2023-01-24,Final,Ohio,Western Michigan,88,76,,,,,,0,2022-23,,
401473543,2023-01-24,Final,Central Michigan,Bowling Green,61,83,,,,,,0,2022-23,,
401484912,2023-01-24,Final,Rutgers,Penn State,65,45,,,,,,0,2022-23,,
401482829,2023-01-24,Final,San Jose State,Air Force,82,52,,,,,,0,2022-23,,
401493413,2023-01-24,Final,Texas,Oklahoma State,89,75,,,,,,0,2022-23,,
401473544,2023-01-24,Final,Toledo,Eastern Michigan,84,79,,,,,,0,2022-23,,
401473541,2023-01-24,Final,Ball State,Buffalo,65,91,,,,,,0,2022-23,,
401490181,2023-01-24,Final,Drake,Indiana State,70,68,,,,,,0,2022-23,,
401484443,2023-01-24,Final,La Salle,Davidson,57,64,,,,,,0,2022-23,,
401479760,2023-01-25,Final,Chattanooga,Wofford,80,85,,,,,,0,2022-23,,
401492715,2023-01-25,Final,Wichita State,Tulane,90,95,,,,,,0,2022-23,,
401484578,2023-01-25,Final,Tennessee,Georgia,70,41,,,,,,0,2022-23,,
401490536,2023-01-25,Final,American,Army,63,61,,,,,,0,2022-23,,
401480406,2023-01-25,Final,Winthrop,Charleston Southern,76,64,,,,,,0,2022-23,,
401484449,2023-01-25,Final,George Washington,Saint Joseph's,92,91,,,,,,0,2022-23,,
401479761,2023-01-25,Final,Western Carolina,Citadel,70,81,,,,,,0,2022-23,,
401485235,2023-01-25,Final,Providence,Butler,79,58,,,,,,0,2022-23,,
401484580,2023-01-25,Final,Alabama,Mississippi State,66,63,,,,,,0,2022-23,,
401492713,2023-01-25,Final,UCF,Houston,71,82,,,,,,0,2022-23,,
401491252,2023-01-25,Final,Lafayette,Loyola Maryland,62,46,,,,,,0,2022-23,,
401484914,2023-01-25,Final,Maryland,Wisconsin,73,55,,,,,,0,2022-23,,
401488454,2023-01-25,Final,Boston College,Louisville,75,65,,,,,,0,2022-23,,
401484579,2023-01-25,Final,Florida,South Carolina,81,60,,,,,,0,2022-23,,
401493414,2023-01-25,Final,Texas Tech,West Virginia,61,76,,,,,,0,2022-23,,
401488281,2023-01-25,Final,Binghamton,Vermont,55,80,,,,,,0,2022-23,,
401490185,2023-01-25,Final,Northern Iowa,Valparaiso,77,66,,,,,,0,2022-23,,
401493627,2023-01-25,Final,Stanford,Chicago State,72,65,,,,,,0,2022-23,,
401492714,2023-01-25,Final,Temple,South Florida,79,76,,,,,,0,2022-23,,
401491273,2023-01-25,Final,Holy Cross,Lehigh,68,74,,,,,,0,2022-23,,
401490184,2023-01-25,Final,Evansville,Belmont,64,73,,,,,,0,2022-23,,
401485234,2023-01-25,Final,Connecticut,Xavier,79,82,,,,,,0,2022-23,,
401479757,2023-01-25,Final,Furman,Samford,91,84,,,,,,0,2022-23,,
401484915,2023-01-25,Final,Minnesota,Indiana,57,61,,,,,,0,2022-23,,
401488278,2023-01-25,Final,New Hampshire,Albany,84,65,,,,,,0,2022-23,,
401484448,2023-01-25,Final,Massachusetts,Richmond,85,76,,,,,,0,2022-23,,
401490183,2023-01-25,Final,Bradley,Illinois State,79,75,,,,,,0,2022-23,,
401484445,2023-01-25,Final,St. Bonaventure,Fordham,68,79,,,,,,0,2022-23,,
401488132,2023-01-25,Final,Bucknell,Navy,46,63,,,,,,0,2022-23,,
401484446,2023-01-25,Final,Virginia Commonwealth,George Mason,72,52,,,,,,0,2022-23,,
401482832,2023-01-25,Final,San Diego State,Utah State,85,75,,,,,,0,2022-23,,
401480405,2023-01-25,Final,High Point,Campbell,64,72,,,,,,0,2022-23,,
401484913,2023-01-25,Final,Nebraska,Northwestern,63,78,,,,,,0,2022-23,,
401480409,2023-01-25,Final,UNC Asheville,Presbyterian,88,80,,,,,,0,2022-23,,
401479758,2023-01-25,Final,Mercer,East Tennessee State,71,67,,,,,,0,2022-23,,
401485236,2023-01-25,Final,Creighton,St. John's,104,76,,,,,,0,2022-23,,
401484581,2023-01-25,Final,Auburn,Texas A&M,63,79,,,,,,0,2022-23,,
401499597,2023-01-25,Final,Hartford,Stonehill,73,56,,,,,,0,2022-23,,
401484444,2023-01-25,Final,Rhode Island,Dayton,75,70,,,,,,0,2022-23,,
401484447,2023-01-25,Final,Duquesne,Loyola Chicago,72,58,,,,,,0,2022-23,,
401469580,2023-01-26,Final,Kennesaw State,Austin Peay,84,57,,,,,,0,2022-23,,
401470219,2023-01-26,Final,Oral Roberts,Denver,102,61,,,,,,0,2022-23,,
401492716,2023-01-26,Final,Memphis,Southern Methodist,99,84,,,,,,0,2022-23,,
401470427,2023-01-26,Final,Loyola Marymount,Portland,79,60,,,,,,0,2022-23,,
401485409,2023-01-26,Final,Southeastern Louisiana,New Orleans,92,87,,,,,,0,2022-23,,
401485410,2023-01-26,Final,Texas A&M-Corpus Christi,Nicholls State,96,86,,,,,,0,2022-23,,
401487005,2023-01-26,Final,Mount St. Mary's,Fairfield,60,63,,,,,,0,2022-23,,
401481103,2023-01-26,Final,Sam Houston State,Seattle,55,40,,,,,,0,2022-23,,
401469908,2023-01-26,Final,Towson,Northeastern,72,63,,,,,,0,2022-23,,
401487145,2023-01-26,Final,UAB,Louisiana Tech,65,59,,,,,,0,2022-23,,
401470322,2023-01-26,Final,Texas State,Georgia Southern,70,67,,,,,,0,2022-23,,
401469582,2023-01-26,Final,Central Arkansas,North Florida,88,85,,,,,,0,2022-23,,
401469578,2023-01-26,Final,North Alabama,Jacksonville,80,62,,,,,,0,2022-23,,
401484916,2023-01-26,Final,Michigan State,Iowa,63,61,,,,,,0,2022-23,,
401490359,2023-01-26,Final,Washington,Arizona State,69,66,,,,,,0,2022-23,,
401469787,2023-01-26,Final,Hawai'i,UC Santa Barbara,64,65,,,,,,0,2022-23,,
401469910,2023-01-26,Final,Elon,Hofstra,65,82,,,,,,0,2022-23,,
401473466,2023-01-26,Final,Sacred Heart,Long Island,70,74,,,,,,0,2022-23,,
401487312,2023-01-26,Final,North Texas,UTSA,63,59,,,,,,0,2022-23,,
401470031,2023-01-26,Final,Wright State,Milwaukee,93,86,,,,,,0,2022-23,,
401469686,2023-01-26,Final,Idaho,Weber State,65,73,,,,,,0,2022-23,,
401470324,2023-01-26,Final,South Alabama,Old Dominion,64,66,,,,,,0,2022-23,,
401469909,2023-01-26,Final,William & Mary,Stony Brook,77,74,,,,,,0,2022-23,,
401481102,2023-01-26,Final,Tarleton,Utah Tech,74,72,,,,,,0,2022-23,,
401469583,2023-01-26,Final,Jacksonville State,Lipscomb,72,67,,,,,,0,2022-23,,
401484917,2023-01-26,Final,Michigan,Purdue,70,75,,,,,,0,2022-23,,
401492642,2023-01-26,Final,Florida International,Western Kentucky,78,69,,,,,,0,2022-23,,
401469687,2023-01-26,Final,Sacramento State,Montana,67,48,,,,,,0,2022-23,,
401490357,2023-01-26,Final,Oregon State,Utah,44,63,,,,,,0,2022-23,,
401469685,2023-01-26,Final,Eastern Washington,Idaho State,81,68,,,,,,0,2022-23,,
401470320,2023-01-26,Final,Appalachian St,Georgia State,71,59,,,,,,0,2022-23,,
401469911,2023-01-26,Final,UNC Wilmington,Monmouth,52,49,,,,,,0,2022-23,,
401470321,2023-01-26,Final,James Madison,Coastal Carolina,75,69,,,,,,0,2022-23,,
401470222,2023-01-26,Final,Western Illinois,South Dakota,75,72,,,,,,0,2022-23,,
401487092,2023-01-26,Final,Rice,Charlotte,65,63,,,,,,0,2022-23,,
401469579,2023-01-26,Final,Queens University,Florida Gulf Coast,84,82,,,,,,0,2022-23,,
401481101,2023-01-26,Final,Abilene Christian,Grand Canyon,73,75,,,,,,0,2022-23,,
401469577,2023-01-26,Final,Liberty,Stetson,74,45,,,,,,0,2022-23,,
401469790,2023-01-26,Final,Cal Poly,Long Beach State,52,70,,,,,,0,2022-23,,
401469581,2023-01-26,Final,Bellarmine,Eastern Kentucky,72,71,,,,,,0,2022-23,,
401470326,2023-01-26,Final,Louisiana,Troy,72,57,,,,,,0,2022-23,,
401480408,2023-01-26,Final,Radford,Longwood,63,59,,,,,,0,2022-23,,
401470426,2023-01-26,Final,Pepperdine,San Diego,78,87,,,,,,0,2022-23,,
401490358,2023-01-26,Final,USC,UCLA,77,64,,,,,,0,2022-23,,
401489726,2023-01-26,Final,Florida Atlantic,Middle Tennessee,85,67,,,,,,0,2022-23,,
401470325,2023-01-26,Final,Southern Miss,Arkansas State,73,57,,,,,,0,2022-23,,
401485455,2023-01-26,Final,Incarnate Word,McNeese,70,65,,,,,,0,2022-23,,
401490360,2023-01-26,Final,Washington State,Arizona,58,63,,,,,,0,2022-23,,
401490356,2023-01-26,Final,Oregon,Colorado,75,69,,,,,,0,2022-23,,
401469688,2023-01-26,Final,Portland State,Montana State,66,75,,,,,,0,2022-23,,
401487007,2023-01-27,Final,Niagara,Manhattan,68,62,,,,,,0,2022-23,,
401487006,2023-01-27,Final,Marist,Rider,52,68,,,,,,0,2022-23,,
401470033,2023-01-27,Final,Robert Morris,Detroit Mercy,85,77,,,,,,0,2022-23,,
401482834,2023-01-27,Final,New Mexico,Air Force,81,73,,,,,,0,2022-23,,
401470032,2023-01-27,Final,Cleveland State,Purdue Fort Wayne,79,74,,,,,,0,2022-23,,
401484450,2023-01-27,Final,Davidson,Saint Louis,70,74,,,,,,0,2022-23,,
401473549,2023-01-27,Final,Kent State,Buffalo,74,68,,,,,,0,2022-23,,
401487008,2023-01-27,Final,Siena,Iona,70,53,,,,,,0,2022-23,,
401470034,2023-01-27,Final,Youngstown State,Oakland,77,73,,,,,,0,2022-23,,
401492717,2023-01-28,Final,UCF,Temple,70,77,,,,,,0,2022-23,,
